event_id,host_id,generated_time,delivery_time,latency,event_type,event_score,is_synthetic_flood,true_state_at_generated_time,true_state_at_delivery_time,true_compromised_at_delivery_time,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta,belief_error_before,belief_error_after,belief_error_delta,usefulness_label
event_000116,host_036,14,14,0,endpoint_alert,0.6962101503281085,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,useful
event_000117,host_038,14,14,0,network_alert,0.722182536763286,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,useful
event_000118,host_047,14,14,0,auth_alert,0.9498530261439557,False,compromised,compromised,1,0.9057537006667068,0.999,0.0932462993332932,0.4504867976372351,0.011407757737461145,-0.4390790398997739,0.0942462993332932,0.0010000000000000009,-0.0932462993332932,useful
event_000119,host_049,14,14,0,endpoint_alert,0.901893671588436,False,compromised,compromised,1,0.96160561349,0.999,0.037394386510000044,0.23488144980763456,0.011407757737461145,-0.22347369207017342,0.038394386510000045,0.0010000000000000009,-0.037394386510000044,useful
event_000120,host_007,15,15,0,network_alert,0.13426891578924655,False,benign,benign,0,0.05,0.2035672289473116,0.15356722894731162,0.28639695711595625,0.7290054359303668,0.44260847881441057,0.05,0.2035672289473116,0.15356722894731162,misleading
event_000121,host_008,15,15,0,endpoint_alert,0.6490314217291758,False,compromised,compromised,1,0.26162435108492416,0.603882206517218,0.34225785543229387,0.8291876614156484,0.9686343006126943,0.13944663919704592,0.7383756489150759,0.396117793482782,-0.3422578554322939,useful
event_000123,host_013,15,15,0,endpoint_alert,0.8278842355520764,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,useful
event_000125,host_025,15,15,0,network_alert,0.7392074856514838,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,useful
event_000068,host_027,10,15,5,endpoint_alert,0.8727028761037956,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,stale
event_000126,host_027,15,15,0,endpoint_alert,0.8735173633081875,False,compromised,compromised,1,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0,0.0010000000000000009,0.0010000000000000009,0.0,redundant
event_000070,host_038,10,15,5,endpoint_alert,0.6255233341621514,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,stale
event_000129,host_045,15,15,0,auth_alert,0.5698946189397112,False,suspicious,suspicious,0,0.2068435220251503,0.4293171767600781,0.22247365473492778,0.7354057658451709,0.9855360116216723,0.25013024577650134,0.2068435220251503,0.4293171767600781,0.22247365473492778,misleading
event_000131,host_049,15,15,0,endpoint_alert,0.8376816996272958,False,compromised,compromised,1,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347,0.01049,0.0010000000000000009,-0.009489999999999998,useful
event_000073,host_004,11,16,5,endpoint_alert,0.6590677943517005,False,compromised,compromised,1,0.943464661781549,0.999,0.055535338218451025,0.31353512900247904,0.011407757737461145,-0.3021273712650179,0.056535338218451026,0.0010000000000000009,-0.055535338218451025,stale
event_000132,host_004,16,16,0,endpoint_alert,0.9325408930625544,False,compromised,compromised,1,0.999,0.999,0.0,0.011407757737461145,0.011407757737461145,0.0,0.0010000000000000009,0.0010000000000000009,0.0,redundant
event_000074,host_011,11,16,5,network_alert,0.8563470412520291,False,compromised,compromised,1,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617,0.029186248999999997,0.0010000000000000009,-0.028186248999999997,stale
