event_id,time,host_id,event_type,event_score,source_state,is_true_signal,generated_time,delivery_time,impairment_mode,impairment_status,is_delivered,is_synthetic_flood,parent_event_id
event_000078,11,host_031,endpoint_alert,0.7583116605662762,compromised,True,11,11,adversarial_suppression,kept_after_suppression,True,False,
event_000079,11,host_032,auth_alert,0.3088293691222634,benign,False,11,11,adversarial_suppression,kept_after_suppression,True,False,
event_000080,11,host_033,endpoint_alert,0.19685060195216242,benign,False,11,11,adversarial_suppression,kept_after_suppression,True,False,
event_000082,11,host_036,endpoint_alert,0.6921434841507664,compromised,True,11,11,adversarial_suppression,kept_after_suppression,True,False,
event_000083,11,host_045,auth_alert,0.3552821486554123,suspicious,True,11,11,adversarial_suppression,kept_after_suppression,True,False,
event_000086,12,host_002,network_alert,0.2357357259280922,benign,False,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000089,12,host_018,auth_alert,0.26755499625526064,benign,False,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000091,12,host_025,endpoint_alert,0.97687430085291,compromised,True,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000092,12,host_026,auth_alert,0.34792537457915196,benign,False,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000095,12,host_035,endpoint_alert,0.6878866050810039,compromised,True,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000097,12,host_046,network_alert,0.20606902011379816,benign,False,12,12,adversarial_suppression,kept_after_suppression,True,False,
event_000099,13,host_011,network_alert,0.8778316711280623,compromised,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000100,13,host_013,auth_alert,0.9435098505336552,compromised,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000101,13,host_019,network_alert,0.7433149785351586,compromised,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000103,13,host_027,auth_alert,0.7433382734955415,compromised,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000104,13,host_029,auth_alert,0.5738248293574708,suspicious,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000105,13,host_036,endpoint_alert,0.6705911312510131,compromised,True,13,13,adversarial_suppression,kept_after_suppression,True,False,
event_000109,14,host_013,endpoint_alert,0.8888056892627332,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000113,14,host_027,network_alert,0.9374357548701203,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000115,14,host_035,network_alert,0.6621592135298418,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000116,14,host_036,endpoint_alert,0.6962101503281085,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000117,14,host_038,network_alert,0.722182536763286,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000119,14,host_049,endpoint_alert,0.901893671588436,compromised,True,14,14,adversarial_suppression,kept_after_suppression,True,False,
event_000120,15,host_007,network_alert,0.13426891578924655,benign,False,15,15,adversarial_suppression,kept_after_suppression,True,False,
event_000121,15,host_008,endpoint_alert,0.6490314217291758,compromised,True,15,15,adversarial_suppression,kept_after_suppression,True,False,
event_000129,15,host_045,auth_alert,0.5698946189397112,suspicious,True,15,15,adversarial_suppression,kept_after_suppression,True,False,
event_000131,15,host_049,endpoint_alert,0.8376816996272958,compromised,True,15,15,adversarial_suppression,kept_after_suppression,True,False,
event_000132,16,host_004,endpoint_alert,0.9325408930625544,compromised,True,16,16,adversarial_suppression,kept_after_suppression,True,False,
event_000134,16,host_021,endpoint_alert,0.8450312938565303,compromised,True,16,16,adversarial_suppression,kept_after_suppression,True,False,
event_000136,16,host_027,auth_alert,0.7277293880411619,compromised,True,16,16,adversarial_suppression,kept_after_suppression,True,False,
event_000138,16,host_035,endpoint_alert,0.9545022973170362,compromised,True,16,16,adversarial_suppression,kept_after_suppression,True,False,
event_000140,17,host_002,endpoint_alert,0.6906656312866356,suspicious,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000142,17,host_011,network_alert,0.9045279848602347,compromised,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000143,17,host_019,auth_alert,0.6001971227829681,compromised,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000144,17,host_022,endpoint_alert,0.6292509269664746,suspicious,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000145,17,host_024,network_alert,0.6292498439800378,suspicious,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000147,17,host_032,endpoint_alert,0.6832919022618803,compromised,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000150,17,host_038,endpoint_alert,0.7705172127364752,compromised,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000151,17,host_049,network_alert,0.8700024532622176,compromised,True,17,17,adversarial_suppression,kept_after_suppression,True,False,
event_000152,18,host_001,endpoint_alert,0.4944768302489102,suspicious,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000153,18,host_008,endpoint_alert,0.7196048550544648,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000155,18,host_013,auth_alert,0.9383003054929752,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000157,18,host_021,endpoint_alert,0.7606389330233836,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000158,18,host_022,auth_alert,0.6441127544875763,suspicious,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000159,18,host_025,endpoint_alert,0.7006267273822002,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000161,18,host_029,auth_alert,0.8354363173979186,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000164,18,host_045,auth_alert,0.7220125380365049,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000166,18,host_049,endpoint_alert,0.8405966892149895,compromised,True,18,18,adversarial_suppression,kept_after_suppression,True,False,
event_000167,19,host_004,endpoint_alert,0.7754908063509043,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000169,19,host_008,auth_alert,0.8747832448152467,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000171,19,host_021,auth_alert,0.8585591461545703,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000173,19,host_025,auth_alert,0.8989268907475677,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000177,19,host_036,network_alert,0.7830701495176252,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000178,19,host_039,endpoint_alert,0.7405940597819352,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000179,19,host_045,network_alert,0.609108735100623,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000180,19,host_047,endpoint_alert,0.6620888460567926,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000181,19,host_049,endpoint_alert,0.6152361037516548,compromised,True,19,19,adversarial_suppression,kept_after_suppression,True,False,
event_000182,20,host_004,endpoint_alert,0.6367878567358891,compromised,True,20,20,adversarial_suppression,kept_after_suppression,True,False,
event_000184,20,host_019,network_alert,0.6171436033695258,compromised,True,20,20,adversarial_suppression,kept_after_suppression,True,False,
event_000185,20,host_022,auth_alert,0.9171889124442356,compromised,True,20,20,adversarial_suppression,kept_after_suppression,True,False,
event_000188,20,host_031,network_alert,0.8689806798725501,compromised,True,20,20,adversarial_suppression,kept_after_suppression,True,False,
event_000190,20,host_044,endpoint_alert,0.6341062293954541,compromised,True,20,20,adversarial_suppression,kept_after_suppression,True,False,
event_000193,21,host_004,auth_alert,0.6583686963643482,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000194,21,host_006,endpoint_alert,0.6649795185182567,suspicious,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000196,21,host_013,endpoint_alert,0.7663797949568181,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000197,21,host_018,auth_alert,0.5612767540091275,suspicious,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000199,21,host_024,endpoint_alert,0.5078198392438776,suspicious,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000200,21,host_025,endpoint_alert,0.9780296592752511,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000201,21,host_027,endpoint_alert,0.6253937867865559,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000202,21,host_029,endpoint_alert,0.6193167155404213,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000207,21,host_038,endpoint_alert,0.9086067252510824,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000209,21,host_042,auth_alert,0.5507299931136834,suspicious,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000210,21,host_045,auth_alert,0.963297730618599,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000211,21,host_046,auth_alert,0.41653178142338626,suspicious,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000213,21,host_049,endpoint_alert,0.7817938719129376,compromised,True,21,21,adversarial_suppression,kept_after_suppression,True,False,
event_000214,22,host_002,auth_alert,0.8090910829251379,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000215,22,host_004,endpoint_alert,0.8972402542017621,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000218,22,host_013,auth_alert,0.7667522466847405,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000221,22,host_024,auth_alert,0.4908802533131698,suspicious,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000222,22,host_025,endpoint_alert,0.8159035934907185,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000223,22,host_029,network_alert,0.9221780095449887,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000225,22,host_036,endpoint_alert,0.7125938595723244,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000227,22,host_039,network_alert,0.8589051996220826,compromised,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000228,22,host_041,network_alert,0.40588468424781493,suspicious,True,22,22,adversarial_suppression,kept_after_suppression,True,False,
event_000232,23,host_007,network_alert,0.6338359619285202,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000233,23,host_008,network_alert,0.7411864191944174,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000234,23,host_011,endpoint_alert,0.9274894787700853,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000235,23,host_021,endpoint_alert,0.6762137391021905,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000237,23,host_027,endpoint_alert,0.6513144765013696,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000240,23,host_038,network_alert,0.7162040869206556,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000241,23,host_039,network_alert,0.6487514382342257,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000243,23,host_047,auth_alert,0.6905686411575829,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000244,23,host_049,endpoint_alert,0.7501386982681985,compromised,True,23,23,adversarial_suppression,kept_after_suppression,True,False,
event_000245,24,host_002,network_alert,0.857629303967117,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000246,24,host_004,network_alert,0.9650379885389564,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000250,24,host_021,network_alert,0.8141388300484241,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000251,24,host_022,auth_alert,0.7323448357153534,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000252,24,host_024,auth_alert,0.678059315068309,suspicious,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000255,24,host_031,auth_alert,0.9642358117106719,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000256,24,host_035,endpoint_alert,0.770822251626938,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000259,24,host_044,auth_alert,0.645642039438526,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000261,24,host_046,network_alert,0.8204912823623184,compromised,True,24,24,adversarial_suppression,kept_after_suppression,True,False,
event_000264,25,host_008,endpoint_alert,0.925435659649181,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000273,25,host_031,network_alert,0.7875325005658096,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000274,25,host_032,network_alert,0.771219056168335,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000277,25,host_044,network_alert,0.6876580676245859,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000278,25,host_046,network_alert,0.9228974727324663,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000279,25,host_049,endpoint_alert,0.6998911062207174,compromised,True,25,25,adversarial_suppression,kept_after_suppression,True,False,
event_000284,26,host_018,auth_alert,0.640208351568543,suspicious,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000288,26,host_025,network_alert,0.6590509053177647,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000290,26,host_030,auth_alert,0.32117125663864365,benign,False,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000292,26,host_036,endpoint_alert,0.7813485057908026,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000294,26,host_040,auth_alert,0.24320282043496053,benign,False,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000295,26,host_041,network_alert,0.907997491950723,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000296,26,host_044,endpoint_alert,0.6933150947475916,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000297,26,host_045,endpoint_alert,0.7728598726584027,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000298,26,host_046,auth_alert,0.9132779062197273,compromised,True,26,26,adversarial_suppression,kept_after_suppression,True,False,
event_000299,27,host_000,network_alert,0.3355786370242724,benign,False,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000300,27,host_001,network_alert,0.6880806290279373,suspicious,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000302,27,host_007,endpoint_alert,0.6583603160527235,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000303,27,host_013,endpoint_alert,0.9683942618157233,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000304,27,host_018,network_alert,0.8789756113891488,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000307,27,host_022,endpoint_alert,0.9751787955837147,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000317,27,host_041,network_alert,0.743578304793273,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000319,27,host_045,auth_alert,0.8974718149464852,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000320,27,host_047,endpoint_alert,0.890260745569576,compromised,True,27,27,adversarial_suppression,kept_after_suppression,True,False,
event_000323,28,host_008,endpoint_alert,0.9716573833994324,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000324,28,host_011,network_alert,0.701007577044525,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000325,28,host_013,endpoint_alert,0.9534400973150471,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000326,28,host_014,network_alert,0.6983575421502118,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000327,28,host_018,network_alert,0.7481579981715915,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000328,28,host_019,network_alert,0.6708636520072283,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000330,28,host_025,endpoint_alert,0.732567047777631,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000332,28,host_028,endpoint_alert,0.9420346856945994,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000333,28,host_029,auth_alert,0.7879480851102921,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000335,28,host_038,auth_alert,0.7972835492674422,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000337,28,host_040,network_alert,0.12937228334637849,benign,False,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000339,28,host_044,auth_alert,0.7438759524251171,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000341,28,host_046,auth_alert,0.6768034340594573,compromised,True,28,28,adversarial_suppression,kept_after_suppression,True,False,
event_000342,29,host_002,network_alert,0.8906075414144065,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000343,29,host_008,network_alert,0.635849771003069,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000344,29,host_011,endpoint_alert,0.6129881761527388,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000345,29,host_014,network_alert,0.6371956464816466,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000346,29,host_017,auth_alert,0.40608538244502634,suspicious,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000348,29,host_019,network_alert,0.7618689666288827,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000350,29,host_022,auth_alert,0.7337333783487271,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000352,29,host_029,endpoint_alert,0.6645918380543986,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000353,29,host_031,endpoint_alert,0.9532476093627251,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000355,29,host_036,endpoint_alert,0.6982517276965212,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000356,29,host_038,network_alert,0.9399968610515981,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000357,29,host_039,endpoint_alert,0.8233012903681564,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000359,29,host_045,network_alert,0.6333485654531892,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000360,29,host_046,network_alert,0.9600473571170183,compromised,True,29,29,adversarial_suppression,kept_after_suppression,True,False,
event_000364,30,host_002,endpoint_alert,0.6357280568241556,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000365,30,host_006,auth_alert,0.44733766568253763,suspicious,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000366,30,host_007,endpoint_alert,0.6230396820319739,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000367,30,host_008,endpoint_alert,0.7466500907560216,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000369,30,host_014,endpoint_alert,0.9671569976399069,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000370,30,host_018,endpoint_alert,0.8653609949900635,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000376,30,host_036,endpoint_alert,0.9693866673097365,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000379,30,host_040,network_alert,0.3346621271447376,benign,False,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000380,30,host_044,endpoint_alert,0.7982514013906192,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000381,30,host_045,endpoint_alert,0.9412856305904159,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000382,30,host_047,endpoint_alert,0.6686683543913876,compromised,True,30,30,adversarial_suppression,kept_after_suppression,True,False,
event_000385,31,host_004,network_alert,0.6794046508441534,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000386,31,host_007,endpoint_alert,0.7431594057192478,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000387,31,host_013,endpoint_alert,0.6262731791027594,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000389,31,host_017,network_alert,0.6342120792444366,suspicious,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000390,31,host_018,auth_alert,0.6213897489331566,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000392,31,host_022,endpoint_alert,0.9758549370099628,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000393,31,host_025,endpoint_alert,0.9368072330945489,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000396,31,host_031,endpoint_alert,0.656977761614943,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000401,31,host_047,endpoint_alert,0.9010629181247529,compromised,True,31,31,adversarial_suppression,kept_after_suppression,True,False,
event_000402,32,host_001,endpoint_alert,0.7130165444555604,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000404,32,host_004,endpoint_alert,0.7851038595682402,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000405,32,host_007,auth_alert,0.9539555331373779,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000407,32,host_012,endpoint_alert,0.5526514168685271,suspicious,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000409,32,host_018,endpoint_alert,0.7661086560359243,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000410,32,host_021,endpoint_alert,0.804986348292468,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000411,32,host_022,endpoint_alert,0.6186481381352237,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000413,32,host_028,endpoint_alert,0.8303546429773682,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000417,32,host_036,network_alert,0.8748617257675194,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000419,32,host_039,endpoint_alert,0.9587745858889843,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000420,32,host_041,auth_alert,0.7285560993491264,compromised,True,32,32,adversarial_suppression,kept_after_suppression,True,False,
event_000424,33,host_001,auth_alert,0.8595456834506191,compromised,True,33,33,adversarial_suppression,kept_after_suppression,True,False,
event_000425,33,host_004,auth_alert,0.9573335367645086,compromised,True,33,33,adversarial_suppression,kept_after_suppression,True,False,
event_000427,33,host_008,auth_alert,0.6884382157369512,compromised,True,33,33,adversarial_suppression,kept_after_suppression,True,False,
event_000429,33,host_012,endpoint_alert,0.44723730839864617,suspicious,True,33,33,adversarial_suppression,kept_after_suppression,True,False,
event_000430,33,host_013,network_alert,0.6573773899453257,compromised,True,33,33,adversarial_suppression,kept_after_suppression,True,False,
