event_id,delivery_time,generated_time,host_id,event_type,event_score,is_synthetic_flood,belief_before,belief_after,belief_delta,entropy_before,entropy_after,entropy_delta
event_000013,2,2,host_049,endpoint_alert,0.9771027143412181,False,0.2860868378818977,0.7103625164672023,0.42427567858530457,0.8636125652860227,0.8682524993251042,0.0046399340390814725
event_000014,3,3,host_004,endpoint_alert,0.8933647242021754,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000015,3,3,host_024,auth_alert,0.08954666533595632,False,0.05,0.15238666633398906,0.10238666633398906,0.28639695711595625,0.6157808507939632,0.3293838936780069
event_000016,3,3,host_038,endpoint_alert,0.8518884008501613,False,0.05,0.4429721002125403,0.3929721002125403,0.28639695711595625,0.9905957363279251,0.7041987792119688
event_000017,3,3,host_049,network_alert,0.9056571479329288,False,0.7037588913025302,0.999,0.2952411086974698,0.8766474083392422,0.011407757737461145,-0.865239650601781
event_000018,4,4,host_002,auth_alert,0.2988285844648209,False,0.05,0.20470714611620522,0.15470714611620523,0.28639695711595625,0.7312430733802844,0.44484611626432813
event_000019,4,4,host_004,endpoint_alert,0.8302860118660041,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000020,4,4,host_027,auth_alert,0.308459206534576,False,0.05,0.20711480163364399,0.157114801633644,0.28639695711595625,0.7359314713673393,0.449534514251383
event_000021,4,4,host_031,endpoint_alert,0.7495795735961707,False,0.7125652990577728,0.999,0.2864347009422272,0.8653843845240479,0.011407757737461145,-0.8539766267865867
event_000022,4,4,host_036,auth_alert,0.6899630510196705,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000023,4,4,host_038,endpoint_alert,0.6187165655724857,False,0.4390423792104149,0.7737215206035363,0.3346791413931214,0.9892516575440206,0.7714672306052899,-0.21778442693873068
event_000024,5,5,host_004,endpoint_alert,0.9258774147665718,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000025,5,5,host_021,endpoint_alert,0.8034652201354012,False,0.6239626065957893,0.999,0.3750373934042107,0.9551952151620036,0.011407757737461145,-0.9437874574245424
event_000026,5,5,host_027,network_alert,0.6769137453877729,False,0.20554365361730756,0.4947720899642508,0.2892284363469433,0.7328777947964582,0.9999211378416566,0.2670433430451984
event_000027,5,5,host_031,auth_alert,0.8757719387431422,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000028,5,5,host_049,network_alert,0.9037129922745853,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000029,6,6,host_004,auth_alert,0.8499880483154005,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000030,6,6,host_031,endpoint_alert,0.8607166187400705,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000031,6,6,host_032,auth_alert,0.29761985335889635,False,0.05,0.20440496333972408,0.1544049633397241,0.28639695711595625,0.7306510174996994,0.44425406038374315
event_000032,6,6,host_036,network_alert,0.896891733463976,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000033,6,6,host_049,auth_alert,0.8951718174630431,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000034,7,7,host_004,auth_alert,0.8302515675061365,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000035,7,7,host_019,network_alert,0.6589809371276145,False,0.3391682096292484,0.623913443911152,0.2847452342819036,0.9240205137941964,0.9552311251748025,0.0312106113806061
event_000036,7,7,host_021,endpoint_alert,0.8697637849668954,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000037,7,7,host_025,auth_alert,0.9359753703193905,False,0.05,0.3639938425798476,0.31399384257984764,0.28639695711595625,0.9459485186837592,0.6595515615678029
event_000038,7,7,host_027,auth_alert,0.6697426269745211,False,0.4859211253739622,0.7333567821175925,0.24743565674363027,0.9994279976394038,0.8366065180157432,-0.16282147962366067
event_000039,7,7,host_031,endpoint_alert,0.6551494967727188,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000040,7,7,host_036,network_alert,0.656406816169622,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000041,7,7,host_038,endpoint_alert,0.6453026599551429,False,0.7522262677200906,0.999,0.2467737322799094,0.8077304679875146,0.011407757737461145,-0.7963227102500534
event_000042,7,7,host_047,endpoint_alert,0.7204755463005503,False,0.05,0.41011888657513756,0.3601188865751376,0.28639695711595625,0.9765628528872698,0.6901658957713136
event_000043,7,7,host_049,endpoint_alert,0.6857252899176002,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000044,8,8,host_011,network_alert,0.9368330969550089,False,0.05,0.4042082742387522,0.35420827423875223,0.28639695711595625,0.9733591103885904,0.6869621532726341
event_000045,8,8,host_013,endpoint_alert,0.9039507560902579,False,0.05,0.4559876890225644,0.40598768902256444,0.28639695711595625,0.9944035180817264,0.7080065609657702
event_000046,8,8,host_021,endpoint_alert,0.6657378891728056,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000047,8,8,host_024,network_alert,0.30696440707236744,False,0.14736870092605495,0.3441098026941468,0.19674110176809187,0.6032161156089759,0.9286973133264245,0.32548119771744854
event_000048,8,8,host_025,auth_alert,0.8283193550191307,False,0.36085390415404917,0.6479337429088319,0.2870798387547827,0.943389711667507,0.9358998731108059,-0.007489838556701045
event_000049,8,8,host_027,network_alert,0.9782764995817821,False,0.7265232142964165,0.999,0.27247678570358347,0.8464094837173388,0.011407757737461145,-0.8350017259798777
event_000050,8,8,host_034,auth_alert,0.20752649089017836,False,0.05,0.1818816227225446,0.1318816227225446,0.28639695711595625,0.6841760781290582,0.397779121013102
event_000051,8,8,host_036,network_alert,0.9758705410197701,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000052,8,8,host_047,auth_alert,0.9446993764193616,False,0.40651769770938617,0.7226925418142266,0.3161748441048404,0.974635750334378,0.8517560419913071,-0.12287970834307094
event_000053,8,8,host_049,endpoint_alert,0.7862750661126028,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000054,9,9,host_011,endpoint_alert,0.9209019718491308,False,0.4006661914963647,0.8108916844586473,0.41022549296228267,0.9713389578195273,0.699602393904349,-0.2717365639151783
event_000055,9,9,host_019,endpoint_alert,0.8019361955817395,False,0.6124925663773201,0.9929766152727549,0.38048404889543486,0.9631721549323231,0.060339546273676666,-0.9028326086586465
event_000056,9,9,host_021,network_alert,0.8397162513386021,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000057,9,9,host_025,network_alert,0.7703187847376112,False,0.6419544054797436,0.9545341016641464,0.31257969618440284,0.9410489177123811,0.2668148511187586,-0.6742340665936225
event_000058,9,9,host_027,auth_alert,0.7056484005083092,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000059,9,9,host_031,endpoint_alert,0.8893443740099228,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000060,9,9,host_047,auth_alert,0.6155598449085735,False,0.7159656163960844,0.9498555776232278,0.23388996122714345,0.8608898720960968,0.28701013643991224,-0.5738797356561846
event_000061,9,9,host_049,network_alert,0.7766899133535882,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000062,10,10,host_004,network_alert,0.9513866335435577,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000063,10,10,host_008,auth_alert,0.5701222514669936,False,0.05,0.27253056286674837,0.22253056286674838,0.28639695711595625,0.8450724440472666,0.5586754869313103
event_000064,10,10,host_018,endpoint_alert,0.25318621980931916,False,0.05,0.29329655495232976,0.24329655495232977,0.28639695711595625,0.8729416367980214,0.5865446796820651
event_000065,10,10,host_019,endpoint_alert,0.9403412549258048,False,0.9835468491200274,0.999,0.015453150879972566,0.12103354485975854,0.011407757737461145,-0.1096257871222974
event_000066,10,10,host_021,network_alert,0.7322519408956154,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000067,10,10,host_025,endpoint_alert,0.9368918736253102,False,0.945488760647505,0.999,0.05351123935249502,0.30525974265378286,0.011407757737461145,-0.2938519849163217
event_000068,10,10,host_027,endpoint_alert,0.8727028761037956,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000069,10,10,host_031,auth_alert,0.8184513332567528,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000070,10,10,host_038,endpoint_alert,0.6255233341621514,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000071,10,10,host_040,auth_alert,0.24036207948553914,False,0.05,0.1900905198713848,0.14009051987138482,0.28639695711595625,0.7016607820377243,0.41526382492176805
event_000072,10,10,host_049,network_alert,0.8012259810083274,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000073,11,11,host_004,endpoint_alert,0.6590677943517005,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000074,11,11,host_011,network_alert,0.8563470412520291,False,0.7957499399379203,0.999,0.20325006006207968,0.7303472070520804,0.011407757737461145,-0.7189394493146193
event_000075,11,11,host_021,auth_alert,0.9647143184851037,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000076,11,11,host_025,endpoint_alert,0.7961133644777026,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000077,11,11,host_027,auth_alert,0.7461116636361727,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000078,11,11,host_031,endpoint_alert,0.7583116605662762,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000079,11,11,host_032,auth_alert,0.3088293691222634,False,0.19683758379125188,0.3540449260718177,0.15720734228056582,0.7155579945238454,0.9376287305964344,0.22207073607258898
event_000080,11,11,host_033,endpoint_alert,0.19685060195216242,False,0.05,0.2792126504880406,0.22921265048804063,0.28639695711595625,0.8543757722593615,0.5679788151434052
event_000081,11,11,host_035,network_alert,0.9196574083616834,False,0.05,0.39991435209042087,0.3499143520904209,0.28639695711595625,0.9709004715908951,0.6845035144749388
event_000082,11,11,host_036,endpoint_alert,0.6921434841507664,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000083,11,11,host_045,auth_alert,0.3552821486554123,False,0.21327729908554408,0.3820978362493972,0.16882053716385312,0.7477006523473346,0.9595101935638106,0.211809541216476
event_000084,11,11,host_047,auth_alert,0.6118877349026249,False,0.9319484516285256,0.999,0.06705154837147442,0.3586099783374335,0.011407757737461145,-0.34720222059997236
event_000085,11,11,host_049,endpoint_alert,0.8163005791636572,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000086,12,12,host_002,network_alert,0.2357357259280922,False,0.19275519826881338,0.37168912975083646,0.17893393148202308,0.7071996712669947,0.9519602275502093,0.24476055628321458
event_000087,12,12,host_011,network_alert,0.7209916647748147,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000088,12,12,host_013,endpoint_alert,0.7573299156399098,False,0.4399901541841962,0.8093226330941736,0.36933247890997745,0.9895840953494992,0.7028863103288207,-0.28669778502067855
event_000089,12,12,host_018,auth_alert,0.26755499625526064,False,0.28845495350877837,0.4353437025725935,0.14688874906381516,0.8667170356282583,0.9879039654224413,0.121186929794183
event_000090,12,12,host_021,network_alert,0.8256556082508101,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000091,12,12,host_025,endpoint_alert,0.97687430085291,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000092,12,12,host_026,auth_alert,0.34792537457915196,False,0.05,0.216981343644788,0.166981343644788,0.28639695711595625,0.7546170935325494,0.4682201364165931
event_000093,12,12,host_027,auth_alert,0.9409748359065556,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000094,12,12,host_031,auth_alert,0.8259356913785284,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000095,12,12,host_035,endpoint_alert,0.6878866050810039,False,0.3964152085695167,0.7483868598397676,0.35197165127025093,0.9688149626888872,0.8138248941919041,-0.15499006849698316
event_000096,12,12,host_038,endpoint_alert,0.7505432700225145,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000097,12,12,host_046,network_alert,0.20606902011379816,False,0.05,0.22151725502844954,0.17151725502844956,0.28639695711595625,0.7629283048655597,0.4765313477496035
event_000098,12,12,host_047,auth_alert,0.938069440236651,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000099,13,13,host_011,network_alert,0.8778316711280623,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000100,13,13,host_013,auth_alert,0.9435098505336552,False,0.8017294067632319,0.999,0.1972705932367681,0.7184557680706961,0.011407757737461145,-0.7070480103332349
event_000101,13,13,host_019,network_alert,0.7433149785351586,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000102,13,13,host_025,endpoint_alert,0.8286744072297292,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000103,13,13,host_027,auth_alert,0.7433382734955415,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000104,13,13,host_029,auth_alert,0.5738248293574708,False,0.05,0.2734562073393677,0.22345620733936772,0.28639695711595625,0.8463804751127135,0.5599835179967573
event_000105,13,13,host_036,endpoint_alert,0.6705911312510131,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000106,13,13,host_038,endpoint_alert,0.617165784455982,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000107,14,14,host_004,endpoint_alert,0.6368515977080821,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000108,14,14,host_008,endpoint_alert,0.660918569493258,False,0.2637619707928527,0.6089916131661672,0.34522964237331455,0.8323703419648301,0.9654472136785042,0.1330768717136741
event_000109,14,14,host_013,endpoint_alert,0.8888056892627332,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000110,14,14,host_019,endpoint_alert,0.9216618437058236,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000111,14,14,host_021,endpoint_alert,0.6931984097488196,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000112,14,14,host_025,endpoint_alert,0.6943944334689476,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000113,14,14,host_027,network_alert,0.9374357548701203,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000114,14,14,host_031,endpoint_alert,0.7651339721851224,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000115,14,14,host_035,network_alert,0.6621592135298418,False,0.7344889613289561,0.999,0.26451103867104386,0.8349492511822427,0.011407757737461145,-0.8235414934447816
event_000116,14,14,host_036,endpoint_alert,0.6962101503281085,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000117,14,14,host_038,network_alert,0.722182536763286,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000118,14,14,host_047,auth_alert,0.9498530261439557,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000119,14,14,host_049,endpoint_alert,0.901893671588436,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000120,15,15,host_007,network_alert,0.13426891578924655,False,0.05,0.2035672289473116,0.15356722894731162,0.28639695711595625,0.7290054359303668,0.44260847881441057
event_000121,15,15,host_008,endpoint_alert,0.6490314217291758,False,0.6034016970345055,0.9456595524667994,0.3422578554322939,0.9689259164612545,0.30455628062356366,-0.6643696358376908
event_000122,15,15,host_011,network_alert,0.7212794679510666,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000123,15,15,host_013,endpoint_alert,0.8278842355520764,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000124,15,15,host_021,network_alert,0.8848550751906896,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000125,15,15,host_025,network_alert,0.7392074856514838,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000126,15,15,host_027,endpoint_alert,0.8735173633081875,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000127,15,15,host_031,endpoint_alert,0.755099533927785,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000128,15,15,host_038,endpoint_alert,0.6751677419584948,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000129,15,15,host_045,auth_alert,0.5698946189397112,False,0.3690118564308043,0.5914855111657321,0.2224736547349278,0.9499103470612604,0.9757138571872227,0.02580351012596227
event_000130,15,15,host_047,endpoint_alert,0.8665286184725043,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000131,15,15,host_049,endpoint_alert,0.8376816996272958,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000132,16,16,host_004,endpoint_alert,0.9325408930625544,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000133,16,16,host_011,endpoint_alert,0.7269622814443271,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000134,16,16,host_021,endpoint_alert,0.8450312938565303,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000135,16,16,host_025,endpoint_alert,0.9101012863660758,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000136,16,16,host_027,auth_alert,0.7277293880411619,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000137,16,16,host_032,endpoint_alert,0.979471615704528,False,0.3391436994168797,0.7640116033430118,0.42486790392613205,0.923996926121122,0.7883052346740045,-0.13569169144711757
event_000138,16,16,host_035,endpoint_alert,0.9545022973170362,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000139,16,16,host_038,network_alert,0.7028402178629269,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000140,17,17,host_002,endpoint_alert,0.6906656312866356,False,0.3559231615540355,0.7085895693756945,0.352666407821659,0.9392469841879623,0.8705362301635113,-0.06871075402445093
event_000141,17,17,host_004,endpoint_alert,0.6195392787316332,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000142,17,17,host_011,network_alert,0.9045279848602347,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000143,17,17,host_019,auth_alert,0.6001971227829681,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000144,17,17,host_022,endpoint_alert,0.6292509269664746,False,0.05,0.3873127317416186,0.33731273174161863,0.28639695711595625,0.9630434452817203,0.676646488165764
event_000145,17,17,host_024,network_alert,0.6292498439800378,False,0.3186743774151137,0.5959868384101231,0.27731246099500945,0.9029340627549196,0.9732497900024246,0.07031572724750501
event_000146,17,17,host_025,network_alert,0.635247309421308,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000147,17,17,host_032,endpoint_alert,0.6832919022618803,False,0.7568714873095816,0.999,0.24212851269041835,0.8002042932169422,0.011407757737461145,-0.788796535479481
event_000148,17,17,host_035,auth_alert,0.6669907187084094,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000149,17,17,host_036,network_alert,0.7514325169202007,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000150,17,17,host_038,endpoint_alert,0.7705172127364752,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000151,17,17,host_049,network_alert,0.8700024532622176,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000152,18,18,host_001,endpoint_alert,0.4944768302489102,False,0.05,0.35361920756222753,0.30361920756222754,0.28639695711595625,0.937258847446363,0.6508618903304068
event_000153,18,18,host_008,endpoint_alert,0.7196048550544648,False,0.9190575680989831,0.999,0.07994243190101691,0.4054912334629214,0.011407757737461145,-0.3940834757254602
event_000154,18,18,host_011,auth_alert,0.6806653127594823,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000155,18,18,host_013,auth_alert,0.9383003054929752,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000156,18,18,host_019,auth_alert,0.858220263499404,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000157,18,18,host_021,endpoint_alert,0.7606389330233836,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000158,18,18,host_022,auth_alert,0.6441127544875763,False,0.38393960442420244,0.6249677930460965,0.24102818862189407,0.9607769850378616,0.9544577351494091,-0.0063192498884524495
event_000159,18,18,host_025,endpoint_alert,0.7006267273822002,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000160,18,18,host_027,network_alert,0.9532733159494309,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000161,18,18,host_029,auth_alert,0.8354363173979186,False,0.26250462976813005,0.5513637091176097,0.28885907934947963,0.8305024222858017,0.9923742300027674,0.16187180771696563
event_000162,18,18,host_036,endpoint_alert,0.7230959341963017,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000163,18,18,host_038,network_alert,0.6647296535902372,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000164,18,18,host_045,auth_alert,0.7220125380365049,False,0.5754028499985987,0.8359059845077249,0.2605031345091262,0.9835321010128508,0.6440143932617677,-0.33951770775108314
event_000165,18,18,host_047,network_alert,0.8239458431284409,False,0.970813751,0.999,0.028186248999999997,0.19029437640122285,0.011407757737461145,-0.1788866186637617
event_000166,18,18,host_049,endpoint_alert,0.8405966892149895,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000167,19,19,host_004,endpoint_alert,0.7754908063509043,False,0.9801149,0.999,0.018885099999999988,0.14079492558718532,0.011407757737461145,-0.12938716784972418
event_000168,19,19,host_007,endpoint_alert,0.7438652592726978,False,0.197516067393544,0.5634823822117184,0.36596631481817443,0.7169323261124521,0.988340396601967,0.271408070489515
event_000169,19,19,host_008,auth_alert,0.8747832448152467,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000170,19,19,host_011,network_alert,0.6978204976912411,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000171,19,19,host_021,auth_alert,0.8585591461545703,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000172,19,19,host_022,auth_alert,0.8825147852645064,False,0.6192181151156355,0.9198468114317622,0.30062869631612665,0.9585923718384863,0.4027187297517715,-0.5558736420867149
event_000173,19,19,host_025,auth_alert,0.8989268907475677,False,0.98951,0.999,0.009489999999999998,0.08402430226459584,0.011407757737461145,-0.0726165445271347
event_000174,19,19,host_029,endpoint_alert,0.661023558782269,False,0.5463500720264336,0.8916059617220009,0.3452558896955673,0.9937923236472221,0.4950528078133972,-0.4987395158338249
